Date,Precio Electricidad,Precio Gas,Demanda,Eolica,Fotovoltaica,Hidroelectrica
01/03/2021,1422.043333,2.7,8335.708333,1546.247408,2026.526871,3500.083017
02/03/2021,672.3975,2.87,8708.708333,3208.4634,2083.514842,2339.085008
03/03/2021,673.8575,2.86,8848.166667,2896.701738,1983.411525,2606.116392
04/03/2021,880.72875,2.79,8899.708333,3285.538142,1971.415988,2911.777346
05/03/2021,1206.075833,2.72,8846.708333,1736.162883,2210.686925,3114.052908
06/03/2021,574.43375,2.703333333,8359.833333,3446.826629,2107.79105,2250.846746
07/03/2021,515.0441667,2.686666667,7286.666667,3400.884158,2043.01845,2186.28845
08/03/2021,572.21875,2.67,8407.208333,3655.018246,1927.143396,2632.346517
09/03/2021,511.42,2.62,8831.25,4405.948521,1724.872483,2629.702421
10/03/2021,560.8779167,2.62,8875.541667,4180.825183,2081.182004,2567.316438
11/03/2021,642.3154167,2.7,8875.125,3643.714175,2181.7219,2847.022492
12/03/2021,615.3104167,2.65,8855.041667,3806.709579,2184.560963,2867.277671
13/03/2021,619.2370833,2.626666667,8374.166667,4042.803062,2266.959983,2703.191892
14/03/2021,575.4545833,2.603333333,7278.5,2138.591954,2230.675213,3062.121225
15/03/2021,580.8395833,2.58,7372.666667,1149.625054,2273.590979,2871.626708
16/03/2021,737.7141667,2.5,8503.208333,2085.812842,2383.920396,3243.910513
17/03/2021,740.3941667,2.6,8861.458333,2355.30415,2411.438696,3293.266604
18/03/2021,597.4075,2.45,8843.25,2614.227933,2309.298525,3161.146896
19/03/2021,598.0816667,2.53,8790.375,2878.824154,2296.786404,2194.749358
20/03/2021,528.1745833,2.536666667,8273.791667,3243.22565,2309.271779,2853.870013
21/03/2021,507.4095833,2.543333333,7295.125,3565.627875,2011.549729,2201.284821
22/03/2021,565.77125,2.55,8413.541667,3332.471154,2222.605663,3123.822996
23/03/2021,691.3116667,2.56,8696.75,2152.190858,2370.955558,3213.605917
24/03/2021,602.1791667,2.56,8719.041667,2465.340933,2096.597079,3392.568317
25/03/2021,807.2320833,2.52,8665.208333,2382.012879,2458.776667,3872.637096
26/03/2021,947.3370833,2.52,8595.666667,1654.794571,2285.155588,3695.964383
27/03/2021,760.6275,2.54,8248.791667,2335.518888,2296.095983,3620.983129
28/03/2021,580.0058333,2.56,7291.583333,2193.624613,2159.613529,2611.675133
29/03/2021,623.08625,2.58,8301.375,3521.980617,1877.271404,3560.711808
30/03/2021,721.4408333,2.55,8706.416667,3178.195204,2269.021904,3503.670108
31/03/2021,578.1183333,2.52,8659,2893.566192,2141.040892,3607.057396
01/04/2021,498.0145833,2.52,7721.291667,4372.948121,1795.752979,3098.332471
02/04/2021,608.1386352,2.4975,6632.291667,3380.944142,1321.941213,2769.481825
03/04/2021,382.7804167,2.475,6958.833333,4192.943096,1672.751254,3176.202154
04/04/2021,628.1954081,2.4525,6614.208333,3653.809583,1417.328038,2649.506854
05/04/2021,569.8952174,2.43,8373.708333,4205.383804,1814.198288,3679.508129
06/04/2021,617.3495833,2.44,8849.916667,2894.315938,1837.361183,3999.446596
07/04/2021,646.2491667,2.43,8917.291667,2092.940538,2156.284742,4163.386696
08/04/2021,622.4891667,2.47,8985.25,1254.182092,2015.962346,3945.385767
09/04/2021,672.4779167,2.48,8974.291667,2341.300796,2445.688421,4098.587779
10/04/2021,1032.71625,2.486666667,8537.458333,1894.960217,2567.247413,3547.236067
11/04/2021,624.9104167,2.493333333,7506.291667,1283.942867,2296.45525,2730.139925
12/04/2021,701.2320833,2.5,8717.958333,1640.289625,2163.149146,3856.921775
13/04/2021,703.59875,2.57,9166.416667,1150.528129,2125.523671,3670.566742
14/04/2021,981.69875,2.65,9219.333333,1241.455604,1972.357654,4050.203608
15/04/2021,956.5433333,2.62,9198.75,1615.177333,1976.917558,4105.902346
16/04/2021,956.4179167,2.63,9157.166667,1686.514258,2060.700583,3949.652833
17/04/2021,663.99,2.67,8556.125,2698.935942,2442.859283,3792.202058
18/04/2021,585.5704167,2.71,7506.541667,1988.336038,2649.78595,2913.182321
19/04/2021,630.7866667,2.75,8574.5,2142.89815,2613.390479,3833.917904
20/04/2021,618.70125,2.76,8947.25,1430.837317,2724.844738,4179.553071
21/04/2021,616.57625,2.72,9053,3502.217379,2677.780613,3961.407733
22/04/2021,668.17,2.77,9074.208333,3634.746617,2322.464238,4524.043271
23/04/2021,785.3,2.79,9033.166667,2660.538783,2545.807563,4789.738708
24/04/2021,809.0883333,2.77,8598.75,1894.023763,2609.760404,4184.352821
25/04/2021,625.2191667,2.75,7658.416667,2719.082138,2431.467333,3565.304329
26/04/2021,844.5308333,2.73,8841.916667,2949.641438,1956.704946,4825.708121
27/04/2021,695.6666667,2.91,9216.291667,2778.024796,1879.530133,4914.800292
28/04/2021,659.1420833,2.98,9304,3361.802013,2295.726233,4871.176521
29/04/2021,633.0120833,2.91,9309.75,2573.835954,2535.569892,4746.391258
30/04/2021,616.3795833,2.86,9040.875,1495.330458,2260.881942,4477.474033
01/05/2021,623.6525,2.893333333,7743.583333,1107.147717,2500.408575,3442.619179
02/05/2021,665.3679167,2.926666667,7176.625,1631.94195,2564.7347,3319.784317
03/05/2021,717.945,2.96,8520.375,2909.246092,2743.994338,4294.036383
04/05/2021,703.64625,3,8972.541667,2546.558133,2692.902429,4357.262775
05/05/2021,618.6541667,2.99,9210.458333,1783.748708,2309.225896,5194.455996
06/05/2021,570.4829167,2.9,9171.416667,2259.506475,2276.481317,4832.112438
07/05/2021,639.6366667,2.9,9066.166667,2727.343142,2257.16695,4612.188204
08/05/2021,686.8354167,2.91,8708.125,3435.175471,2246.636942,4304.999621
09/05/2021,659.5516667,2.92,7638.25,2226.795513,2092.465183,3539.247221
10/05/2021,699.7441667,2.93,8268.208333,2079.573275,1926.534942,4324.312721
11/05/2021,800.0495833,2.91,8839.041667,1885.365658,1948.144975,4923.0834
12/05/2021,766.0929167,2.91,9053.166667,1528.853525,2094.641087,4996.794662
13/05/2021,721.5370833,2.95,8893.583333,3091.235504,2169.610813,4996.899288
14/05/2021,661.49375,2.95,8795.541667,3489.970646,2077.79355,4835.208992
15/05/2021,726.6554167,2.963333333,8379.25,3730.897771,2336.226758,4195.195683
16/05/2021,659.8933333,2.976666667,7323.625,2211.146229,2565.925283,3584.756758
17/05/2021,778.2345833,2.99,8594.166667,2575.134429,2548.778362,4605.699542
18/05/2021,718.2533333,2.96,9019.083333,2450.723721,2713.149975,4802.091867
19/05/2021,650.8141667,2.88,9046.041667,2481.034825,2641.283613,4595.973925
20/05/2021,674.1433333,2.86,9002.333333,1087.509883,2694.588246,4856.069046
21/05/2021,636.7633333,2.84,9036.625,2390.753063,2431.486963,4105.579892
22/05/2021,995.9883333,2.82,8521.333333,2936.837296,2377.566779,3558.057213
23/05/2021,672.5241667,2.8,7659.916667,2494.724971,2260.617829,2452.852763
24/05/2021,766.0683333,2.78,8706.833333,2481.643304,2359.528175,4160.013404
25/05/2021,629.1591667,2.87,9144.833333,3130.105008,2493.601263,4083.327183
26/05/2021,696.9308333,2.91,9270.708333,3545.627133,2442.187688,4669.463258
27/05/2021,636.0908333,2.85,9370.916667,3917.660608,2545.789463,4604.174871
28/05/2021,908.82625,2.91,9360.791667,2411.875429,2529.966325,4224.824071
29/05/2021,774.0233333,2.9375,8857.208333,1585.865446,2413.091229,4243.157504
30/05/2021,550.1616667,2.965,7813.291667,2148.347117,2450.803054,3497.326904
31/05/2021,643.44875,2.9925,8942.583333,2879.919833,2460.723275,4283.088771
01/06/2021,584.9116667,3.02,9197.416667,1987.495125,2224.175417,4115.883371
02/06/2021,640.1154167,3.09,9002.833333,1500.070783,1642.264321,4494.575196
03/06/2021,672.9754167,3.01,8680.666667,1242.10135,1888.626608,4564.934783
04/06/2021,668.2220833,3.01,8488.166667,691.7819958,1994.186454,4422.187483
05/06/2021,642.4008333,3,8096.25,697.9049167,2388.570408,3347.2501
06/06/2021,504.0304167,2.99,7109.541667,1854.965108,2075.28935,3416.831296
07/06/2021,660.3154167,2.98,8561.458333,2340.664746,2507.095967,3841.015396
08/06/2021,710.2704167,3.11,9217.5,2519.131154,2591.722975,4428.979129
09/06/2021,615.465,3.13,9358.416667,2575.100813,2641.106775,4070.928079
10/06/2021,673.9041667,3.13,9303.916667,2173.892642,2602.070563,3954.997546
11/06/2021,681.0883333,3.23,9070.5,2414.215471,2553.01495,3592.7653
12/06/2021,675.0341667,3.273333333,8479,1905.376479,2083.454888,3374.401338
13/06/2021,621.4820833,3.316666667,7263.958333,1137.212933,2049.96075,3135.630817
14/06/2021,736.1420833,3.36,8263.333333,1091.706571,2174.018517,3881.455742
15/06/2021,774.0616667,3.31,8679.25,980.4131083,2417.345996,4343.464771
16/06/2021,738.0029167,3.25,8920.958333,1200.407721,2424.854479,4196.047746
17/06/2021,748.0745833,3.24,8964,1236.181946,2375.401075,3840.535717
18/06/2021,720.8791667,3.23,8780.208333,1082.248092,2187.905342,4135.988354
19/06/2021,825.64,3.203333333,8027.583333,1365.03465,1530.707971,3837.571338
20/06/2021,571.0216667,3.176666667,6753.541667,2322.387675,2076.1839,3018.458458
21/06/2021,757.065,3.15,8150.083333,2145.773892,2355.005713,3998.570717
22/06/2021,813.1579167,3.21,8643.5,1054.485271,1600.277325,4106.802046
23/06/2021,1008.935833,3.36,8500.75,1332.637338,1753.204958,4125.959163
24/06/2021,718.12125,3.3,8358.541667,2239.493825,1972.175733,3698.099158
25/06/2021,746.7758333,3.4,8104.125,2564.460388,2279.479229,4046.004363
26/06/2021,765.1579167,3.473333333,7556.625,2589.400333,2354.458596,3810.830213
27/06/2021,611.2366667,3.546666667,6600,1942.421521,1868.197054,3273.080971
28/06/2021,772.52125,3.62,7654.625,1119.071708,1642.277225,3719.826425
29/06/2021,776.3045833,3.75,8005.125,913.5823542,1634.414325,3624.48105
30/06/2021,769.8520833,3.79,8076.75,1064.6986,1437.552258,3725.652333
01/07/2021,963.4620833,3.76,8086.541667,1148.128829,1567.687888,4109.013438
02/07/2021,800.2420833,3.67,7933.875,1012.801988,1883.226042,4275.942158
03/07/2021,974.4,3.6725,7474.458333,1120.066762,1948.134908,4526.50705
04/07/2021,794.9470833,3.675,6620.25,1419.621775,2138.384321,3693.191496
05/07/2021,1013.86875,3.6775,7844.375,1403.642067,2037.067825,4206.489792
06/07/2021,1009.30375,3.68,8223.041667,894.6668167,1683.2874,4565.609529
07/07/2021,796.7191667,3.66,8266.75,590.4967625,1599.728629,3662.487754
08/07/2021,871.5945833,3.56,8210.583333,633.957675,1728.071363,3847.920138
09/07/2021,878.67,3.71,7975.791667,1070.061487,1986.354142,3911.163963
10/07/2021,730.5091667,3.706666667,7587.083333,2817.597733,1773.270521,3580.154567
11/07/2021,720.13,3.703333333,6667.625,3701.008721,1673.966579,3537.855567
12/07/2021,1085.73,3.7,7723.291667,3424.174317,1731.115263,3708.516725
13/07/2021,772.5979167,3.78,8005.833333,3274.335317,1857.386579,3840.889221
14/07/2021,731.0245833,3.8,8070.75,3384.951471,2041.737492,3972.33285
15/07/2021,708.9029167,3.68,8143.708333,3545.452304,2144.218592,4033.830825
16/07/2021,758.2316667,3.7,8064.166667,3662.68795,1975.746308,3800.574783
17/07/2021,724.6825,3.716666667,7520.25,3437.426142,2121.715233,3401.819783
18/07/2021,664.8258333,3.733333333,6602,3007.550254,2301.625929,3169.106046
19/07/2021,871.535,3.75,7799.166667,3519.274904,2148.062742,4030.834954
20/07/2021,870.2920833,3.82,8251.625,2781.776546,2070.211217,4172.19835
21/07/2021,885.2933333,3.94,8367.958333,2585.7793,2051.751413,4406.092821
22/07/2021,762.8404167,4.02,8379.833333,3709.542454,1942.776837,4032.481192
23/07/2021,852.2125,4.11,8201.083333,4443.455162,2138.694542,4321.357588
24/07/2021,766.4591667,4.103333333,7758.291667,4092.832542,2256.401213,3831.903575
25/07/2021,675.3333333,4.096666667,6876.041667,3166.234079,2415.540796,3637.931758
26/07/2021,821.5475,4.09,7958.75,2017.191133,2523.982196,4237.605754
27/07/2021,865.1779167,4.15,8356.333333,1664.440983,2420.060096,4335.046679
28/07/2021,819.585,4.1,8533,1822.905112,2250.259425,4846.067604
29/07/2021,835.0791667,4.03,8440.5,2010.556175,1969.841367,4393.460096
30/07/2021,867.3195833,3.94,8298.625,2793.593667,2099.448704,4233.469658
31/07/2021,887.6033333,3.966666667,7862.5,4034.998454,2387.0689,3883.053829
01/08/2021,726.3691667,3.993333333,7043.75,3862.499763,2375.596929,3244.920629
02/08/2021,923.3891667,4.02,8126.541667,2701.072696,2182.106725,4199.735904
03/08/2021,965.9870833,4.06,8526.333333,1194.688808,1805.910721,4324.36645
04/08/2021,931.54,4.2,8498,992.5765417,1744.751608,4594.653575
05/08/2021,1039.205,4.27,8336.375,1763.070888,1741.360596,4545.185383
06/08/2021,832.5545833,4.21,8210.333333,2129.490379,1909.532404,4820.540704
07/08/2021,763.8854167,4.22,7721.708333,2468.909896,2302.386696,4239.016079
08/08/2021,715.735,4.23,6810.291667,2685.931429,2021.521033,4014.548492
09/08/2021,806.8629167,4.24,7920.125,2426.543396,2174.589325,4834.982563
10/08/2021,808.69875,4.12,8274.625,3442.171,2274.198267,4862.484371
11/08/2021,801.7283333,4.07,8310.916667,3716.721508,2173.887113,5056.650379
12/08/2021,763.7066667,4.1,8345.125,2822.495458,2148.716621,5416.769925
13/08/2021,736.1020833,3.95,8324.458333,2886.948646,2001.216792,5511.684146
14/08/2021,726.6129167,3.943333333,7844.375,2537.474125,1951.84885,5179.775804
15/08/2021,746.4066667,3.936666667,6920.75,1678.762258,2062.598317,4956.230988
16/08/2021,836.0608333,3.93,8132.375,960.1794625,1853.50885,5752.504625
17/08/2021,762.21625,3.92,8497.333333,1523.237104,1902.860158,5917.917504
18/08/2021,757.0166667,3.86,8547.25,2222.496604,2090.44595,6202.091413
19/08/2021,711.1008333,3.83,8475.75,2663.505004,2444.592375,6033.732892
20/08/2021,707.7795833,3.94,8487.041667,1950.123896,2436.743842,5828.965713
21/08/2021,676.37125,3.936666667,7999.875,2092.914883,1735.440096,6098.816875
22/08/2021,616.1629167,3.933333333,6889.5,2547.466071,2106.332854,5713.862192
23/08/2021,742.4991667,3.93,8065.875,3117.074542,2457.186621,6189.430742
24/08/2021,689.4504167,3.95,8510.375,3039.140354,2331.082817,6183.437196
25/08/2021,722.9333333,4.03,8652.666667,2974.505496,2199.009304,6121.605008
26/08/2021,802.1933333,4.07,8609.125,1788.766604,2334.475688,5745.639
27/08/2021,788.7620833,4.35,8491.541667,2119.943775,2194.769858,6184.571579
28/08/2021,902.5254167,4.316666667,7812.666667,1905.272188,1596.165658,5801.522288
29/08/2021,748.325,4.283333333,6662.291667,1546.920075,1562.589817,4204.426904
30/08/2021,950.4483333,4.25,7806,1373.631817,1666.725354,5025.029008
31/08/2021,867.21125,4.33,8254.208333,1747.082033,1530.813458,5882.849092
01/09/2021,849.1545833,4.45,8216.958333,2134.313071,1589.829567,5659.63815
02/09/2021,865.06125,4.65,8198.416667,2099.541579,1740.273479,5946.46435
03/09/2021,897.2925,4.77,8021.583333,2145.853421,1369.6527,5706.184725
04/09/2021,869.5325,4.755,7480.75,2083.046263,1852.569838,5451.908271
05/09/2021,807.5179167,4.74,6594.5,1684.660888,1734.963017,5823.128679
06/09/2021,889.3691667,4.725,7687.583333,1330.047525,1643.763892,7417.442958
07/09/2021,840.1379167,4.71,7934.5,1167.911242,1899.583088,7235.492771
08/09/2021,830.5154167,4.66,7994.833333,1080.605537,1829.689387,7141.107496
09/09/2021,804.3875,4.97,8026.791667,1813.005617,2093.032979,6999.922108
10/09/2021,808.9670833,5.13,7911.583333,2056.994825,2286.611763,6360.022821
11/09/2021,844.9725,5.156666667,7567.333333,1582.945125,2039.816413,6718.373433
12/09/2021,829.7041667,5.183333333,6655.791667,1617.191417,1748.609408,6680.875883
13/09/2021,1029.957917,5.21,7877.458333,1192.498696,1949.627996,6736.595492
14/09/2021,978.16875,5.39,8152.541667,737.2168708,1766.899408,6797.967696
15/09/2021,997.7058333,5.66,7870.375,1001.567675,1718.063875,6234.830454
16/09/2021,868.1841667,5.52,6774.458333,868.2829,1786.439042,6101.11205
17/09/2021,1075.335,5.32,7468.25,833.1813875,1678.204725,6067.462004
18/09/2021,940.03,5.296666667,7285.041667,1353.876029,1834.463254,5674.995483
19/09/2021,839.13625,5.273333333,6497.5,1552.410571,1896.690567,5647.628192
20/09/2021,985.3745833,5.25,7620.958333,2090.173888,1991.327692,6100.477929
21/09/2021,946.1608333,4.96,8034.25,1937.222917,1916.759929,6133.729058
22/09/2021,980.45625,4.92,8002.791667,2535.05835,1846.150483,6264.898821
23/09/2021,916.32,4.94,8021.208333,2101.320475,1888.693371,5996.840646
24/09/2021,883.6591667,5.1,7988.708333,2305.557996,1761.333088,5974.849892
25/09/2021,848.6895833,5.243333333,7437.208333,2578.147138,2017.675825,5976.942121
26/09/2021,768.8854167,5.386666667,6628.875,2410.540221,2126.423329,6416.358921
27/09/2021,925.90875,5.53,7767.25,1799.214538,1714.698817,6718.358921
28/09/2021,965.4833333,5.94,8040.041667,1921.380613,1852.7961,7074.297254
29/09/2021,985.8945833,5.73,8087,1805.059758,1977.641708,7004.055217
30/09/2021,1089.942083,5.58,7998.75,1242.906817,1749.461279,6916.466258
01/10/2021,1077.735,5.61,7873.666667,1077.257033,1868.528158,6736.744867
02/10/2021,1021.85625,5.673333333,7324.25,1095.255854,1682.794471,6617.458446
03/10/2021,951.9354167,5.736666667,6553.5,1870.990171,1436.0788,6557.730454
04/10/2021,1073.461667,5.8,7681.541667,2107.264171,1532.216421,6536.691654
05/10/2021,1070.285,6.37,7951.083333,2116.28825,1723.23905,6144.122267
06/10/2021,1048.68,6,7993.916667,2428.926696,1992.341992,6483.916975
07/10/2021,1010.710833,5.71,7989.208333,2638.087646,2282.461946,6408.964725
08/10/2021,992.4458333,5.46,7950.083333,2672.585158,2271.131683,6268.183904
09/10/2021,931.2795833,5.46,7583.083333,2567.988883,2330.715875,6205.113192
10/10/2021,779.6179167,5.46,6752.166667,2296.721596,2258.346329,6339.920817
11/10/2021,1048.594583,5.46,7917.083333,1556.900433,2042.601304,7148.576858
12/10/2021,1070.11625,5.34,8244.166667,2301.182454,2014.618254,6532.530171
13/10/2021,1036.64875,5.56,8280.833333,2433.122833,1698.711275,6151.437604
14/10/2021,1185.402917,5.92,8381.333333,1149.439746,2025.810054,5604.185433
15/10/2021,1132.785417,5.44,8372.583333,1289.821629,2206.839558,5538.135454
16/10/2021,991.5558333,5.296666667,7938.291667,3069.842367,1764.832063,5505.669675
17/10/2021,875.5725,5.153333333,6756.708333,2866.082967,1818.901142,5495.928013
18/10/2021,997.4608333,5.01,7911.958333,2609.311888,1844.703142,5576.016275
19/10/2021,921.14,4.81,8203.125,2992.418433,1951.490138,5798.0342
20/10/2021,863.9358333,4.87,8369.666667,2548.935996,1929.560413,5904.023629
21/10/2021,917.54125,4.94,8453.875,1931.418092,1924.803779,5518.116233
22/10/2021,1022.63,5.1,8367.458333,1295.329704,1881.123779,5558.071863
23/10/2021,1075.917917,5.306666667,7878.333333,1153.980933,1884.444446,5102.286125
24/10/2021,913.7370833,5.513333333,6857.083333,1288.891838,1640.749437,4740.840267
25/10/2021,1556.624583,5.72,7857.666667,1180.294413,1322.624675,5106.068471
26/10/2021,1355.630833,5.59,7871.5,2453.083492,1673.030692,5515.87305
27/10/2021,1401.0075,5.91,8110.958333,2324.854575,1822.829904,5727.612375
28/10/2021,1433.341667,5.68,8015.291667,1238.887846,1963.777354,5306.889158
29/10/2021,1072.962917,5.49,7912.458333,2474.122733,2145.996883,4958.751588
30/10/2021,1051.83125,5.4,7428.625,2233.576888,2150.409917,4775.935862
31/10/2021,973.42,5.31,6430.208333,2572.843108,1401.349513,4665.704933
01/11/2021,910.636,5.22,7417.28,3275.844804,1972.848912,4786.904872
02/11/2021,949.1845833,5.33,7530.5,3597.717871,2107.002442,4677.090167
03/11/2021,1021.86625,5.59,7976.291667,2982.399929,1990.974021,4610.372521
04/11/2021,975.6895833,5.73,8145.25,3077.267604,1919.121175,4413.475413
05/11/2021,1067.105,5.51,8085.416667,2628.078667,1973.835754,4197.927563
06/11/2021,1084.893333,5.516666667,7600.458333,2413.704263,2132.153112,3650.180496
07/11/2021,953.6466667,5.523333333,6670.833333,2526.643879,2100.226483,2864.471483
08/11/2021,1037.380833,5.53,7888.833333,3140.612192,1780.70116,3436.71366
09/11/2021,1125.82625,5.08,8146.5,3336.981183,2048.111633,3290.258792
10/11/2021,1138.92375,4.56,8287.791667,2635.596071,1960.033521,3610.386946
11/11/2021,1480.695,4.81,8339.333333,1310.423621,2070.469796,4028.057025
12/11/2021,995.0520833,4.97,8297.375,2590.458575,2025.756033,3037.553925
13/11/2021,991.2729167,4.903333333,7704.291667,3229.823246,1771.869729,2276.740058
14/11/2021,852.8816667,4.836666667,6539.375,3130.6781,1925.625654,2624.626758
15/11/2021,827.05875,4.77,6455.5,3721.881471,2058.447663,2903.366679
16/11/2021,923.8929167,5.11,7702.541667,4073.6985,1928.148033,2765.020079
17/11/2021,1194.95,4.82,8182.5,3525.609129,1766.269304,3216.946725
18/11/2021,1171.181667,4.95,8162.666667,2953.043621,1748.224825,3070.561642
19/11/2021,1047.504583,4.9,8165.458333,3429.753588,1590.327279,3329.586125
20/11/2021,1008.835,4.876666667,7691.625,2906.525458,1862.457483,2656.4642
21/11/2021,875.4575,4.853333333,6734.583333,3009.882163,1762.281038,2315.300808
22/11/2021,1096.785833,4.83,7907.708333,3346.83865,1425.865554,2623.554496
23/11/2021,1017.06125,4.95,8341.5,2959.633933,1472.780546,3152.665233
24/11/2021,992.7345833,4.93,8385.75,3788.188692,1547.489433,2813.839217
25/11/2021,1344.912917,4.924,8303.375,2861.387204,1670.442071,2979.0855
26/11/2021,1080.054583,4.918,8286.083333,3574.930808,1130.308738,2636.591817
27/11/2021,1042.364583,4.912,7835.541667,2337.0774,1264.081113,2331.311079
28/11/2021,1012.8375,4.906,6850.083333,2714.903933,1507.944417,2088.741929
29/11/2021,1017.5025,4.9,7997.083333,2362.512329,1552.586975,2398.833029
30/11/2021,983.6583333,4.52,8348.375,2681.378892,1463.847112,2399.763208
01/12/2021,1054.582083,4.31,8375.625,2730.247525,1483.8601,2403.21555
02/12/2021,1083.564583,4.08,8412.833333,3053.880021,1628.130688,2591.793508
03/12/2021,957.885,3.79,8326.041667,3243.271663,1782.526992,2162.403829
04/12/2021,889.90625,3.746666667,7858.375,3498.710775,1610.297283,2220.254729
05/12/2021,796.2304167,3.703333333,6925.666667,3439.817321,1485.084967,2216.911596
06/12/2021,1081.630833,3.66,8089.333333,1886.148196,1740.442917,2662.034233
07/12/2021,1008.149583,3.6,8482.416667,2327.633192,1805.215096,2373.187529
08/12/2021,1021.860833,3.79,8455.875,1537.876833,1659.568254,2632.010079
09/12/2021,1225.254167,3.67,8470.541667,2074.315192,1634.344471,2667.429604
10/12/2021,1245.140833,3.65,8297.458333,2345.042738,1562.829608,2663.484129
11/12/2021,1030.74875,3.783333333,7727.541667,1985.970429,1816.241446,2577.180825
12/12/2021,668.345,3.916666667,6518,2803.717517,1461.978929,2440.350008
13/12/2021,733.1783333,4.05,7983.541667,2915.063958,1777.450604,3208.735658
14/12/2021,895.2195833,3.71,8486.166667,3782.350996,1711.746263,3066.343333
15/12/2021,895.3304167,3.79,8523.833333,4105.071654,1735.68425,3052.989588
16/12/2021,866.4058333,3.67,8517.833333,3862.080746,1661.931975,3450.297029
17/12/2021,1148.23,3.71,8378.708333,3138.458662,1336.538279,3135.049496
18/12/2021,1104.403333,3.776666667,7881.041667,1067.382229,1156.267008,3078.690921
19/12/2021,769.0370833,3.843333333,7021.333333,2987.938971,661.2525667,2180.288758
20/12/2021,939.6970833,3.91,7872.791667,2711.94325,1397.525875,2308.312846
21/12/2021,853.50875,3.96,8099.208333,2479.094588,1467.517725,2192.114883
22/12/2021,823.4741667,3.95,8063.833333,2642.478104,1553.119596,2160.675575
23/12/2021,794.21125,3.56,7830.75,3308.388413,1496.765117,2084.188038
24/12/2021,669.50125,3.5325,6698.458333,3139.559754,1383.170354,1931.7029
25/12/2021,557.7075,3.505,5418.5,1918.807179,1204.086442,1857.487333
26/12/2021,634.4154167,3.4775,6046.375,2559.999271,1480.168542,1710.023667
27/12/2021,683.2295833,3.45,7201,2105.927829,1360.133792,2205.063475
28/12/2021,664.3704167,3.32,7508.333333,2035.507546,1437.880538,2048.557979
29/12/2021,735.15125,3.4,7551.541667,1089.720325,1337.590392,2086.603638
30/12/2021,726.3141667,3.82,7404.791667,590.0530083,1258.3286,2149.411938
31/12/2021,673.50375,3.82,6732.458333,2316.600546,1279.969904,1846.566658
01/01/2022,562.3229167,3.793333333,5588.583333,1885.236667,1413.263129,1650.704746
02/01/2022,677.9541667,3.766666667,6146.458333,2082.972838,1672.580358,1699.720767
03/01/2022,710.2466667,3.74,7690.541667,2098.175917,1508.905021,2027.650346
04/01/2022,779.93125,3.73,8353.458333,2660.792229,1937.264004,1584.314429
05/01/2022,819.40875,3.78,8505.166667,1577.783529,1679.969179,2085.662696
06/01/2022,944.8766667,3.94,8510.833333,611.1333042,1394.700488,2099.743783
07/01/2022,875.4454167,3.83,8394.458333,2041.530529,1573.556279,1935.287483
08/01/2022,933.0666667,3.94,7907.125,1541.449025,1289.767717,1986.706375
09/01/2022,785.1816667,4.05,6856.416667,1191.210167,1347.68125,1997.78515
10/01/2022,883.2245833,4.16,8117.75,4113.382829,1088.4684,1924.27105
11/01/2022,867.555,4.16,8435.041667,3422.875787,1081.42255,1983.130417
12/01/2022,948.0333333,4.62,8524.208333,2455.972863,1231.603833,2419.060108
13/01/2022,1147.609583,4.78,8522.791667,2224.706688,1615.288862,3110.099996
14/01/2022,1216.890417,4.37,8453.166667,1967.308533,1551.687538,3387.302213
15/01/2022,1304.837917,4.415,8047.916667,1615.917396,1308.148225,2713.701513
16/01/2022,832.5558333,4.46,6984.625,2836.842267,1554.208467,1886.089042
17/01/2022,1145.863333,4.505,8157.958333,2947.877767,1453.462625,2066.699358
18/01/2022,1043.11,4.55,8482.125,3333.517246,1552.125788,2042.201558
19/01/2022,1387.75875,4.89,8552.708333,1299.036013,1542.244638,3219.777
20/01/2022,1302.662083,4.45,8547.458333,2648.793792,1025.680779,2519.515263
21/01/2022,1439.146667,4.11,8440,3337.0537,1147.994767,2413.212783
22/01/2022,978.0825,4.14,7964.375,3206.637621,1503.693329,1879.425663
23/01/2022,811.2520833,4.17,6908.75,3029.802346,1468.104717,1670.889033
24/01/2022,1452.7175,4.2,8076.333333,1565.484913,1232.935542,2743.207342
25/01/2022,1429.402083,4.24,8428.375,1231.973692,1637.228242,2863.051967
26/01/2022,929.8820833,4.43,8512.958333,2630.982221,1656.999754,2263.415854
27/01/2022,915.79,4.43,8499.041667,2625.918967,1570.514888,2273.453813
28/01/2022,907.5608333,5.69,8419.291667,3256.405858,1532.398379,2295.709496
29/01/2022,916.0558333,5.646666667,7905.875,2126.459425,1672.154446,2118.747221
30/01/2022,771.0616667,5.603333333,6916.333333,3152.609338,1796.554779,1855.652779
31/01/2022,1031.20375,5.56,8073.666667,2029.776688,1650.847483,2485.058242
01/02/2022,1402.606667,5.45,8436.125,1275.157917,1616.358596,2764.158175
02/02/2022,1314.393333,6.7,8454.666667,1914.720179,1487.64905,2605.005858
03/02/2022,1378.528333,5.84,8526.333333,2590.535763,1269.464029,3110.357563
04/02/2022,1334.120833,5.34,8486.916667,3490.152013,1422.663288,2344.965746
05/02/2022,1058.576667,5.04,7975.833333,1942.024654,1619.930783,1920.979142
06/02/2022,841.5245833,4.74,6883.75,2435.61015,1485.220342,1548.083633
